ticker,trades,net_pnl,gross_profit,gross_loss,wins,losses,win_rate,profit_factor,pnl_share
ORLY,2,122.95788231639699,122.95788231639699,0.0,2,0,1.0,,0.02579857960187988
EPAM,5,122.42001484972707,128.78195632742427,6.361941477697201,4,1,0.8,20.242555952281222,0.025685726189046704
COO,7,120.82634366405,264.82418420138606,143.99784053733606,5,2,0.7142857142857143,1.8390844141355154,0.025351347846086017
ANET,4,120.5392205366013,120.5392205366013,0.0,4,0,1.0,,0.02529110470656963
CB,6,118.64572136146137,118.64572136146137,0.0,6,0,1.0,,0.02489381753574604
TJX,3,118.6310403613204,118.6310403613204,0.0,3,0,1.0,,0.024890737221221777
PM,5,118.00050255615747,118.00050255615747,0.0,5,0,1.0,,0.02475844005204451
VRTX,4,117.87731927722052,117.87731927722052,0.0,4,0,1.0,,0.024732594180536267
AZN,11,115.82132517567719,254.10000159556262,138.27867641988541,9,2,0.8181818181818182,1.8375935333947218,0.024301212910052335
MGM,4,111.67593297299322,111.67593297299322,0.0,4,0,1.0,,0.023431441662311085
NTRS,4,111.59346131453628,111.59346131453628,0.0,4,0,1.0,,0.02341413775624571
WRB,4,110.82664042396937,159.49401881425854,48.66737839028917,3,1,0.75,3.2772264315367994,0.023253246161392363
ON,7,110.35165335369015,447.5706407842508,337.2189874305607,3,4,0.42857142857142855,1.32724033185235,0.023153586086644737
FTNT,10,109.7079008505549,395.2749008893286,285.5670000387737,7,3,0.7,1.3841756954958346,0.023018516257178184
APP,1,109.62399924732335,109.62399924732335,0.0,1,0,1.0,,0.023000912325255182
NVR,3,109.5041176515856,109.5041176515856,0.0,3,0,1.0,,0.022975759201013156
TSCO,5,106.21089180829517,106.21089180829517,0.0,5,0,1.0,,0.022284786426722245
BEN,4,105.87516984958404,178.64059733665135,72.76542748706731,2,2,0.5,2.455020241149567,0.022214346455630182
KEY,2,103.79202081051335,103.79202081051335,0.0,2,0,1.0,,0.02177726763404838
XOM,4,103.4702947323816,105.65637080761985,2.1860760752382475,3,1,0.75,48.33151600001157,0.021709764228164043
SLB,6,103.17067740874792,204.60488877882904,101.43421137008112,5,1,0.8333333333333334,2.017119135794642,0.021646899601445963
LII,3,102.82028799722332,102.82028799722332,0.0,3,0,1.0,,0.021573382158281054
BKNG,6,102.34855474051528,109.10146865270826,6.75291391219298,4,2,0.6666666666666666,16.15620605731638,0.021474404786966866
JBHT,6,101.90842361847035,101.90842361847035,0.0,6,0,1.0,,0.021382058061621332
EFX,6,100.81052357009594,102.67322311217754,1.8626995420816,5,1,0.8333333333333334,55.120657300123874,0.02115170063142413
HPE,3,100.46145037776137,109.16931955438235,8.707869176620989,2,1,0.6666666666666666,12.536858023485436,0.021078459352624673
SYK,5,100.41917398800354,156.8370689324579,56.41789494445436,4,1,0.8,2.7799170650884824,0.021069589072932958
GOOGL,4,100.21735083669546,100.21735083669546,0.0,4,0,1.0,,0.021027243266902196
EW,4,99.48713832921646,113.01224785331954,13.525109524103073,3,1,0.75,8.355736243904023,0.02087403271101437
MSFT,3,99.35473757748719,99.35473757748719,0.0,3,0,1.0,,0.02084625286259402
LNT,5,97.73797553342217,97.73797553342217,0.0,5,0,1.0,,0.0205070296789694
ADBE,2,96.50189510229266,116.88634710433756,20.384452002044892,1,1,0.5,5.734093175161734,0.02024767973900571
CRWD,5,95.13855912658181,323.3608561796602,228.22229705307836,3,2,0.6,1.416867941279441,0.019961629499436865
WFC,4,94.66474972091396,94.66474972091396,0.0,4,0,1.0,,0.019862216518032487
A,2,93.91528071215339,93.91528071215339,0.0,2,0,1.0,,0.019704965632465852
EG,7,92.4925112664962,102.23380975027976,9.741298483783568,6,1,0.8571428571428571,10.494885247636068,0.019406445276491775
OXY,6,91.67696070999114,159.17023328497294,67.4932725749818,4,2,0.6666666666666666,2.358312572681113,0.019235329398802757
ROL,6,89.63568754209905,100.04218162934148,10.406494087242436,5,1,0.8333333333333334,9.61343760834742,0.018807036821548252
SHOP,1,87.6832937138081,87.6832937138081,0.0,1,0,1.0,,0.018397392586916975
NSC,2,87.0943425414705,87.0943425414705,0.0,2,0,1.0,,0.01827382097511844
EXC,4,86.7819421364801,86.7819421364801,0.0,4,0,1.0,,0.01820827424835337
VMC,4,86.24063993144557,86.24063993144557,0.0,4,0,1.0,,0.018094700171098838
RF,1,85.30619636878464,85.30619636878464,0.0,1,0,1.0,,0.01789863859146998
MTD,3,84.36919571932526,84.36919571932526,0.0,3,0,1.0,,0.017702040493107418
V,3,83.82066828384473,83.82066828384473,0.0,3,0,1.0,,0.01758695044404781
AJG,7,83.56652299852487,105.56336054855012,21.996837550025248,5,2,0.7142857142857143,4.799024419236526,0.017533626596481087
DASH,1,83.40024094131604,83.40024094131604,0.0,1,0,1.0,,0.017498737894687835
CBRE,3,81.88080080027817,81.88080080027817,0.0,3,0,1.0,,0.017179934441908868
ADI,6,80.54812210872137,177.96020093547236,97.41207882675099,4,2,0.6666666666666666,1.8268802296271447,0.016900316603181077
CMG,6,79.88333519780065,81.68716119914836,1.803826001347716,5,1,0.8333333333333334,45.28549934312753,0.016760833410102458
ADM,5,77.92199520598456,77.92199520598456,0.0,5,0,1.0,,0.016349312123691444
NXPI,3,77.4546941206005,80.74711331059177,3.2924191899912785,2,1,0.6666666666666666,24.525161788649903,0.01625126469458638
FDX,3,77.20567929297658,77.20567929297658,0.0,3,0,1.0,,0.01619901730115801
LEN,3,77.16484291737697,77.16484291737697,0.0,3,0,1.0,,0.01619044916004569
SYY,3,77.10229479403597,77.10229479403597,0.0,3,0,1.0,,0.016177325538293583
MA,4,77.02316009348397,77.02316009348397,0.0,4,0,1.0,,0.016160721780706017
KIM,4,76.51256541989483,76.51256541989483,0.0,4,0,1.0,,0.01605359064699806
CDW,6,76.35743803662513,83.47330091859271,7.115862881967587,4,2,0.6666666666666666,11.730594350001267,0.016021042378677883
TXN,4,76.17401128278766,76.17401128278766,0.0,4,0,1.0,,0.015982556438445
CMI,2,75.57482038333751,75.57482038333751,0.0,2,0,1.0,,0.01585683636401814
CVX,3,74.91600818345228,74.91600818345228,0.0,3,0,1.0,,0.01571860676327003
KMB,5,74.54908437590541,86.39610630312029,11.847021927214882,3,2,0.6,7.29264340303548,0.015641620132738576
DLTR,6,74.07376684298822,77.41932821846785,3.345561375479633,5,1,0.8333333333333334,23.140908065800676,0.015541890721511572
ALLE,4,73.76671326139194,85.40440314759348,11.637689886201542,3,1,0.75,7.33860448101946,0.015477465845955647
GOOG,2,73.14759933525465,73.14759933525465,0.0,2,0,1.0,,0.01534756559389222
TKO,3,72.67660681433995,72.67660681433995,0.0,3,0,1.0,,0.01524874364109182
KO,7,72.56543719811373,74.83953561193232,2.274098413818592,6,1,0.8571428571428571,32.90954127454151,0.015225418432984035
DGX,6,72.37362690758891,98.91746158036744,26.54383467277853,5,1,0.8333333333333334,3.7265701357690477,0.015185173489306241
CINF,4,72.19955776253721,79.18471739678625,6.985159634249044,3,1,0.75,11.336135685222489,0.015148650928814414
CPRT,2,71.56693796261698,71.56693796261698,0.0,2,0,1.0,,0.015015916923002807
IVZ,3,70.64376917310597,70.64376917310597,0.0,3,0,1.0,,0.01482222097563047
EBAY,7,70.58129591549849,258.32744832417006,187.7461524086716,4,3,0.5714285714285714,1.3759400393029757,0.014809113061936673
ROST,4,69.5630010006937,70.43287391646845,0.8698729157747493,3,1,0.75,80.96915381454043,0.014595458093886874
COR,4,69.46906944137925,69.46906944137925,0.0,4,0,1.0,,0.01457574971273676
NVDA,5,68.3552245160722,168.36885363574436,100.01362911967216,4,1,0.8,1.6834590957026585,0.014342046785943169
DUK,4,68.34590691001858,68.34590691001858,0.0,4,0,1.0,,0.014340091799431165
CSCO,7,68.21104279374276,129.0500207251789,60.83897793143615,6,1,0.8571428571428571,2.121173384447956,0.01431179509674214
DELL,4,68.14599791013245,91.11861824107666,22.97262033094421,3,1,0.75,3.966400738288419,0.014298147613751196
APO,4,66.78354158397929,123.12787957412684,56.34433799014755,3,1,0.75,2.1852751131028842,0.014012281939081392
OKE,4,66.76821970111223,66.76821970111223,0.0,4,0,1.0,,0.014009067156853936
NUE,1,65.57326489939351,65.57326489939351,0.0,1,0,1.0,,0.013758346048194455
KR,5,65.23144058496098,108.65312624238629,43.421685657425314,4,1,0.8,2.5022779423996426,0.01368662570282405
SPGI,4,64.5542350101573,64.5542350101573,0.0,4,0,1.0,,0.013544536870459053
ABBV,3,64.43838017861196,64.43838017861196,0.0,3,0,1.0,,0.01352022862736331
CDNS,3,64.40368056900502,65.33574880574747,0.9320682367424524,2,1,0.6666666666666666,70.09760254688406,0.013512948080368401
TRV,4,64.06775505815392,64.06775505815392,0.0,4,0,1.0,,0.013442465400700142
WAT,3,60.6138468425313,60.906950666781086,0.2931038242497834,2,1,0.6666666666666666,207.7999180757059,0.012717778830309816
BAX,5,60.22222870424116,64.84033926776783,4.61811056352667,4,1,0.8,14.040447576086573,0.012635610924325387
NCLH,5,60.14022162607921,67.6937316154341,7.553509989354893,3,2,0.6,8.961890791279073,0.012618404494822684
D,5,59.72987979263894,59.72987979263894,0.0,5,0,1.0,,0.01253230805062117
UNH,2,59.45916431911314,59.45916431911314,0.0,2,0,1.0,,0.01247550750590095
BLDR,3,59.0259520127122,59.0259520127122,0.0,3,0,1.0,,0.012384612461511362
TTWO,3,58.956153712347714,95.62458982574822,36.6684361134005,2,1,0.6666666666666666,2.6078175117700795,0.012369967633753223
DDOG,1,58.29335335033511,58.29335335033511,0.0,1,0,1.0,,0.012230901251204955
CHRW,2,57.05537984282705,70.7155663020144,13.660186459187344,1,1,0.5,5.176764351884354,0.011971154112780094
BKR,8,57.00907181680874,296.14355575364846,239.13448393683973,6,2,0.75,1.2383975363079212,0.011961437929702338
DRI,5,56.089335467226874,56.420872471418875,0.3315370041920005,4,1,0.8,170.17971375148304,0.011768462164501914
LRCX,2,54.47331686243183,54.47331686243183,0.0,2,0,1.0,,0.011429394966624807
DE,3,52.398539005139696,161.51351431558328,109.11497531044358,2,1,0.6666666666666666,1.4802140023040864,0.010994072556225495
KVUE,1,51.34050843387104,51.34050843387104,0.0,1,0,1.0,,0.010772080395984322
INVH,3,51.07625077334092,51.07625077334092,0.0,3,0,1.0,,0.010716634806306304
IDXX,2,50.792704588231345,50.792704588231345,0.0,2,0,1.0,,0.010657142167936564
VTR,4,50.25280971556322,72.87212601522879,22.61931629966557,3,1,0.75,3.221676776159066,0.010543863372085684
ISRG,1,50.06403418550679,50.06403418550679,0.0,1,0,1.0,,0.010504255170908994
GILD,4,49.64101374150164,84.84141638746928,35.20040264596764,3,1,0.75,2.410239940740798,0.010415498546345412
ICE,4,49.40738685410042,51.801217151856235,2.3938302977558124,3,1,0.75,21.63946926414093,0.010366479795060722
TMO,4,48.172418781564716,69.34450225974376,21.172083478179047,3,1,0.75,3.2752800323696767,0.010107363246167102
WDC,6,47.43654028422509,223.19349677580112,175.75695649157603,4,2,0.6666666666666666,1.2698985077526572,0.009952963872712729
ITW,1,47.00114273914687,47.00114273914687,0.0,1,0,1.0,,0.009861610329421707
CL,3,46.10012884505181,46.10012884505181,0.0,3,0,1.0,,0.00967256284233668
AES,6,46.0901105857555,147.9525395622661,101.86242897651061,4,2,0.6666666666666666,1.452474097160827,0.009670460847287163
TDY,7,45.52402694077239,101.06825562527263,55.54422868450024,5,2,0.7142857142857143,1.81959958791319,0.009551687217640228
FICO,5,45.25148725362851,72.04969069869526,26.798203445066747,2,3,0.4,2.688601526829546,0.009494503922994993
SCHW,1,45.236598812182365,45.236598812182365,0.0,1,0,1.0,,0.009491380083883907
WST,7,45.05769528230644,60.65404430845433,15.596349026147891,4,3,0.5714285714285714,3.8889899300641098,0.00945384319019632
STT,2,44.40215176726781,44.40215176726781,0.0,2,0,1.0,,0.009316299413119046
WTW,3,43.52398967453826,51.55722314735999,8.033233472821735,2,1,0.6666666666666666,6.4179913756757925,0.009132046608615307
IRM,5,42.60418123707143,47.187767145970724,4.583585908899295,3,2,0.6,10.2949455042073,0.008939055718194741
