total_profit,num_trades,win_rate,winning_trades,losing_trades,avg_win,avg_loss,best_trade,worst_trade,profit_factor,risk_reward,max_drawdown,sharpe_ratio,expectancy,max_consecutive_wins,max_consecutive_losses,ticker,strategy
36.15,107,42.1,45,62,3.3,1.81,9.77,-11.7,0.32,1.82,17.06,2.18,0.34,6,6,VTR,MACD
-7.71,113,33.6,38,75,2.05,1.14,8.04,-7.32,-0.09,1.8,24.39,0.23,-0.07,3,9,VTRS,MACD
-3.03,120,27.5,33,86,2.87,1.14,9.08,-3.29,-0.03,2.53,24.15,0.25,-0.03,3,10,VZ,MACD
55.25,120,39.2,47,73,6.12,3.18,27.56,-16.3,0.24,1.92,46.68,1.32,0.46,4,9,WAB,MACD
109.04,113,36.3,41,72,16.65,7.97,68.13,-50.73,0.19,2.09,122.52,1.93,0.96,3,6,WAT,MACD
25.74,112,35.7,40,72,2.7,1.14,26.61,-6.93,0.31,2.36,29.64,1.32,0.23,4,9,WBD,MACD
-131.44,128,36.7,47,81,11.69,8.41,61.04,-36.3,-0.19,1.39,195.86,-0.14,-1.03,5,9,WDAY,MACD
-70.37,112,35.7,40,72,10.53,6.83,154.53,-75.7,-0.14,1.54,285.7,1.64,-0.63,6,8,WDC,MACD
130.62,117,41.0,48,69,6.16,2.39,30.41,-9.92,0.79,2.57,24.09,2.9,1.12,6,6,WELL,MACD
29.54,107,43.9,47,60,3.73,2.43,14.73,-14.12,0.2,1.54,23.77,1.7,0.28,3,5,WEC,MACD
23.56,115,37.4,43,72,3.24,1.61,9.38,-6.85,0.2,2.02,15.11,1.59,0.2,5,6,WFC,MACD
47.83,117,35.9,42,75,6.26,2.87,23.9,-12.28,0.22,2.18,69.31,2.49,0.41,4,7,WM,MACD
-14.2,114,35.1,40,74,2.24,1.4,14.61,-8.58,-0.14,1.6,42.24,-0.22,-0.12,3,10,WMB,MACD
18.12,115,42.6,49,66,2.22,1.38,7.65,-11.12,0.2,1.62,30.51,1.38,0.16,4,8,WMT,MACD
20.48,113,41.6,47,66,1.58,0.81,5.19,-3.47,0.38,1.94,9.28,2.47,0.18,5,9,WRB,MACD
117.55,121,33.9,41,80,8.71,2.99,55.42,-26.15,0.49,2.91,48.04,1.67,0.97,3,12,WSM,MACD
59.31,106,47.2,50,56,11.87,9.54,64.59,-46.61,0.11,1.24,307.02,1.96,0.56,6,8,WST,MACD
-52.54,125,39.2,49,76,8.49,6.16,33.86,-45.01,-0.11,1.38,150.6,-0.36,-0.42,6,9,WTW,MACD
3.13,109,35.8,39,70,1.71,0.91,6.6,-3.01,0.05,1.88,15.52,1.12,0.03,4,10,WY,MACD
85.24,26,42.3,11,15,27.71,14.64,84.91,-52.49,0.39,1.89,105.89,3.45,3.28,3,3,ARM,MACD
381.71,49,49.0,24,25,33.99,17.36,213.43,-121.76,0.88,1.96,205.79,2.76,7.79,6,11,APP,MACD
-75.53,122,32.8,40,82,8.74,5.19,33.22,-23.27,-0.18,1.69,100.67,-0.46,-0.62,3,13,WYNN,MACD
-28.26,98,41.8,41,57,8.64,6.71,33.37,-27.44,-0.07,1.29,154.74,2.43,-0.29,5,5,XYZ,MACD
18.49,116,43.1,50,66,2.29,1.45,8.65,-3.56,0.19,1.57,16.81,1.39,0.16,4,5,XEL,MACD
50.77,115,40.9,47,67,4.79,2.6,24.4,-13.2,0.29,1.84,49.82,1.91,0.44,4,10,XYL,MACD
32.2,115,34.8,40,75,5.31,2.4,26.77,-7.89,0.18,2.21,31.53,1.59,0.28,5,8,XOM,MACD
-8.22,113,33.6,38,75,5.09,2.69,28.44,-8.74,-0.04,1.89,57.57,0.48,-0.07,6,11,YUM,MACD
-23.25,111,34.2,38,73,6.51,3.71,20.49,-15.63,-0.09,1.76,75.76,0.05,-0.21,3,11,ZBH,MACD
261.98,110,43.6,48,62,18.66,10.22,82.19,-67.74,0.41,1.83,200.09,2.36,2.38,5,6,ZBRA,MACD
-23.18,112,37.5,42,70,6.69,4.35,33.73,-19.0,-0.08,1.54,97.27,0.34,-0.21,5,5,ZTS,MACD
6.66,48,35.4,17,31,5.16,2.61,23.23,-6.28,0.08,1.97,42.62,0.88,0.14,4,7,GFS,MACD
736.12,122,38.5,47,75,44.41,18.01,232.1,-78.36,0.54,2.47,225.08,2.17,6.03,4,8,ASML,MACD
13.89,75,34.7,26,49,13.14,6.69,59.27,-32.62,0.04,1.96,102.16,1.88,0.19,3,8,PDD,MACD
71.62,110,37.3,41,69,7.1,3.18,27.46,-15.33,0.33,2.23,46.39,1.97,0.65,3,8,AZN,MACD
28.86,116,37.1,43,73,3.25,1.52,15.24,-5.32,0.26,2.14,14.96,1.69,0.25,5,6,CCEP,MACD
453.79,115,34.8,40,75,116.29,55.97,518.05,-315.96,0.11,2.08,885.81,2.08,3.95,4,7,MELI,MACD
80.52,83,39.8,33,50,17.11,9.68,66.14,-44.5,0.17,1.77,156.41,1.72,0.97,3,7,ZS,MACD
71.67,117,35.0,41,76,7.73,3.23,93.21,-31.54,0.29,2.4,64.18,1.0,0.61,4,8,MRVL,MACD
431.51,103,36.9,38,65,19.3,4.64,118.03,-64.84,1.43,4.16,89.53,3.75,4.19,4,7,MSTR,MACD
-32.02,119,47.1,56,63,5.32,5.24,36.04,-32.42,-0.1,1.02,113.7,1.85,-0.27,6,5,SHOP,MACD
116.75,107,42.1,45,62,15.75,9.55,93.71,-46.95,0.2,1.65,146.02,2.31,1.09,4,6,TEAM,MACD
48.77,112,44.6,50,62,4.11,2.53,18.14,-16.07,0.31,1.63,40.4,2.14,0.44,5,5,TRI,MACD
